rat,rsrp,rsrq,snr,pci,deltaTcpKernelLossRate,deltaDnsRttAvg,deltaTcpKernelRttAvg,dlRateBps,ulRateBps,retans,totalretrans,unacked,retransmit,lostCount,avgRttVar,minRtt,avgRtt,isVedioDataStall,isVideoFront
20.0,-83.0,-11.0,14.0,0.0,0.0,-1.0,-1.0,265.0,10.0,0.0,1.0,1.0,0.0,0.0,59258.0,16347.0,72688.0,1.0,1.0
20.0,-83.0,-11.0,14.0,0.0,0.0,5.0,0.0,181.0,8.0,0.0,1.0,0.0,0.0,0.0,56693.0,16347.0,71787.0,1.0,1.0
20.0,-83.0,-11.0,14.0,0.0,0.0,-1.0,-2.0,172.0,7.0,0.0,2.0,0.0,0.0,0.0,54818.0,16347.0,69737.0,1.0,1.0
20.0,-83.0,-11.0,14.0,0.0,0.0,-1.0,-1.0,264.0,12.0,0.0,0.0,0.0,0.0,0.0,60237.0,16347.0,73319.0,1.0,1.0
20.0,-83.0,-11.0,14.0,0.0,0.0,-1.0,-1.0,535.0,16.0,0.0,0.0,0.0,0.0,0.0,59699.0,16347.0,72431.0,1.0,1.0
20.0,-83.0,-11.0,14.0,0.0,0.0,-1.0,-1.0,179.0,8.0,0.0,2.0,2.0,0.0,0.0,58231.0,16347.0,71936.0,1.0,1.0
20.0,-83.0,-11.0,14.0,0.0,0.0,-1.0,-1.0,265.0,10.0,0.0,2.0,0.0,0.0,0.0,59096.0,16347.0,73474.0,1.0,1.0
20.0,-83.0,-11.0,14.0,1.0,0.0,11.0,0.0,139.0,6.0,0.0,0.0,0.0,0.0,0.0,59322.0,16347.0,73038.0,1.0,1.0
20.0,-83.0,-11.0,14.0,0.0,0.0,-1.0,0.0,223.0,9.0,0.0,4.0,0.0,0.0,0.0,59442.0,16347.0,72360.0,1.0,1.0
20.0,-85.0,-11.0,16.0,1.0,0.0,33.0,409.0,1212.0,67.0,0.0,0.0,0.0,0.0,0.0,25590.0,31101.0,64187.0,1.0,0.0
20.0,-85.0,-11.0,16.0,0.0,0.0,1.0,2.0,134.0,6.0,0.0,0.0,0.0,0.0,0.0,26372.0,31101.0,66425.0,1.0,0.0
20.0,-85.0,-11.0,16.0,0.0,0.0,-1.0,-1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,25389.0,31101.0,67650.0,1.0,0.0
20.0,-85.0,-11.0,16.0,0.0,0.0,490.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,25608.0,31101.0,69484.0,1.0,0.0
20.0,-85.0,-11.0,16.0,0.0,0.0,-1.0,4.0,55.0,3.0,0.0,2.0,4.0,0.0,0.0,41760.0,23684.0,90824.0,1.0,0.0
20.0,-85.0,-11.0,16.0,0.0,0.0,-1.0,-1.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,48625.0,23684.0,94950.0,1.0,0.0
20.0,-94.0,-11.0,10.0,0.0,0.0,37.0,0.0,140.0,8.0,0.0,2.0,2.0,0.0,0.0,44872.0,23684.0,96571.0,1.0,1.0
20.0,-94.0,-11.0,10.0,0.0,0.0,473.0,-4.0,7.0,9.0,0.0,2.0,0.0,0.0,0.0,44493.0,23684.0,101558.0,1.0,0.0
20.0,-105.0,-12.0,6.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44493.0,23684.0,101558.0,1.0,0.0
20.0,-105.0,-12.0,6.0,1.0,0.0,-1.0,-3.0,8.0,2.0,0.0,3.0,8.0,0.0,0.0,43895.0,23684.0,98451.0,1.0,0.0
20.0,-99.0,-11.0,4.0,0.0,0.0,-1.0,-1.0,51.0,6.0,0.0,7.0,0.0,0.0,0.0,47098.0,23684.0,101135.0,1.0,0.0
20.0,-105.0,-11.0,6.0,1.0,0.0,-1.0,-1.0,83.0,4.0,0.0,0.0,0.0,0.0,0.0,47112.0,23684.0,91818.0,1.0,0.0
20.0,-105.0,-11.0,6.0,0.0,0.0,-1.0,-2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,44015.0,23684.0,87618.0,1.0,0.0
20.0,-105.0,-11.0,6.0,1.0,0.0,37.0,-7.0,124.0,10.0,0.0,0.0,4.0,0.0,0.0,39039.0,23416.0,79803.0,1.0,0.0
20.0,-105.0,-11.0,6.0,1.0,-6.0,-1.0,-4.0,0.0,2.0,5.0,12.0,12.0,9.0,5.0,55740.0,23859.0,75400.0,1.0,0.0
20.0,-105.0,-11.0,6.0,1.0,-5.0,1245.0,79.0,7.0,10.0,0.0,14.0,1.0,0.0,0.0,111127.0,23684.0,155009.0,1.0,0.0
20.0,-105.0,-11.0,6.0,0.0,0.0,-1.0,-3.0,90.0,6.0,0.0,8.0,0.0,0.0,0.0,104541.0,23684.0,148841.0,1.0,0.0
20.0,-105.0,-11.0,6.0,0.0,0.0,-1.0,-1.0,58.0,3.0,0.0,1.0,5.0,0.0,0.0,104541.0,23684.0,148841.0,1.0,0.0
20.0,-105.0,-11.0,6.0,1.0,0.0,-1.0,5.0,75.0,3.0,0.0,1.0,0.0,0.0,0.0,127658.0,18021.0,159056.0,1.0,0.0
20.0,-105.0,-11.0,6.0,0.0,0.0,-1.0,5.0,67.0,3.0,0.0,0.0,0.0,0.0,0.0,111668.0,18021.0,148645.0,1.0,0.0
20.0,-105.0,-11.0,6.0,0.0,0.0,62.0,-5.0,221.0,12.0,0.0,0.0,0.0,0.0,0.0,87302.0,15887.0,121814.0,1.0,0.0
20.0,-105.0,-11.0,6.0,0.0,0.0,-1.0,-1.0,475.0,10.0,0.0,1.0,3.0,0.0,0.0,86226.0,15887.0,123290.0,1.0,1.0
20.0,-105.0,-11.0,6.0,0.0,0.0,-1.0,7.0,135.0,13.0,0.0,0.0,3.0,0.0,0.0,72211.0,15887.0,115782.0,1.0,0.0
20.0,-99.0,-11.0,15.0,0.0,0.0,21.0,-1.0,144.0,4.0,0.0,0.0,0.0,0.0,0.0,60319.0,15887.0,96415.0,1.0,0.0
20.0,-99.0,-11.0,15.0,0.0,0.0,-1.0,0.0,137.0,6.0,0.0,0.0,0.0,0.0,0.0,58721.0,15887.0,96898.0,1.0,0.0
20.0,-99.0,-11.0,15.0,0.0,0.0,58.0,-2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,55401.0,14074.0,92260.0,1.0,0.0
20.0,-99.0,-11.0,15.0,0.0,0.0,-1.0,0.0,134.0,2.0,0.0,0.0,0.0,0.0,0.0,55672.0,14074.0,92631.0,1.0,0.0
20.0,-99.0,-11.0,15.0,1.0,0.0,-1.0,-1.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,56726.0,13264.0,93706.0,1.0,0.0
20.0,-99.0,-11.0,15.0,0.0,0.0,-1.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,56226.0,13264.0,93548.0,1.0,0.0
20.0,-99.0,-11.0,15.0,0.0,0.0,0.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,55818.0,13264.0,92918.0,1.0,0.0
20.0,-99.0,-11.0,15.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57107.0,13264.0,94034.0,1.0,0.0
20.0,-83.0,-11.0,7.0,0.0,0.0,7.0,-1.0,374.0,14.0,0.0,2.0,2.0,0.0,0.0,639938.0,28813.0,509844.0,1.0,1.0
20.0,-83.0,-11.0,7.0,1.0,0.0,32.0,-16.0,82.0,5.0,0.0,1.0,3.0,0.0,0.0,582653.0,31651.0,459620.0,1.0,1.0
20.0,-83.0,-11.0,7.0,0.0,0.0,62.0,-32.0,29.0,1.0,0.0,1.0,4.0,0.0,0.0,603527.0,28813.0,492412.0,1.0,1.0
20.0,-83.0,-11.0,7.0,1.0,3.0,-1.0,-8.0,14.0,2.0,1.0,1.0,2.0,1.0,1.0,639022.0,28813.0,509237.0,1.0,1.0
20.0,-83.0,-11.0,7.0,1.0,0.0,-1.0,-1.0,124.0,5.0,1.0,0.0,2.0,1.0,1.0,629788.0,22846.0,498394.0,1.0,1.0
20.0,-83.0,-11.0,7.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,625002.0,22846.0,491656.0,1.0,1.0
20.0,-83.0,-11.0,7.0,1.0,0.0,-1.0,-1.0,67.0,3.0,0.0,0.0,0.0,0.0,0.0,665924.0,22846.0,490135.0,1.0,1.0
20.0,-97.0,-13.0,1.0,1.0,0.0,-1.0,-1.0,66.0,2.0,0.0,0.0,6.0,0.0,0.0,664184.0,22846.0,489939.0,1.0,1.0
20.0,-97.0,-13.0,1.0,1.0,0.0,-1.0,-1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,666470.0,22846.0,492868.0,1.0,1.0
20.0,-97.0,-13.0,1.0,1.0,0.0,-1.0,-1.0,67.0,3.0,0.0,0.0,0.0,0.0,0.0,617931.0,22846.0,480329.0,1.0,1.0
20.0,-97.0,-13.0,1.0,1.0,0.0,-1.0,-5.0,66.0,3.0,0.0,0.0,0.0,0.0,0.0,635336.0,22846.0,485495.0,1.0,1.0
20.0,-97.0,-13.0,1.0,0.0,-8.0,-1.0,-1.0,177.0,7.0,2.0,5.0,6.0,3.0,3.0,622571.0,22846.0,476515.0,1.0,1.0
20.0,-97.0,-13.0,1.0,0.0,1.0,-1.0,-1.0,81.0,2.0,2.0,7.0,8.0,5.0,2.0,629077.0,22846.0,469612.0,1.0,1.0
20.0,-81.0,-11.0,28.0,0.0,-10.0,1972.0,-1.0,43.0,2.0,0.0,3.0,1.0,0.0,0.0,784062.0,22846.0,611141.0,1.0,1.0
20.0,-81.0,-11.0,28.0,0.0,0.0,450.0,-15.0,4.0,2.0,0.0,2.0,1.0,0.0,0.0,723503.0,22846.0,579179.0,1.0,1.0
20.0,-81.0,-11.0,28.0,0.0,0.0,-1.0,-1.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,716430.0,22846.0,579103.0,1.0,1.0
20.0,-81.0,-11.0,28.0,0.0,-8.0,559.0,-15.0,15.0,1.0,2.0,2.0,6.0,2.0,2.0,652280.0,22846.0,518253.0,1.0,1.0
20.0,-81.0,-11.0,28.0,1.0,11.0,-1.0,-48.0,4.0,2.0,0.0,2.0,2.0,0.0,0.0,705800.0,22846.0,615553.0,1.0,1.0
20.0,-81.0,-11.0,28.0,0.0,0.0,622.0,-8.0,122.0,11.0,0.0,1.0,5.0,0.0,0.0,639685.0,21001.0,647920.0,1.0,1.0
20.0,-81.0,-11.0,28.0,0.0,0.0,-1.0,15.0,75.0,3.0,2.0,4.0,4.0,2.0,2.0,645295.0,21001.0,616697.0,1.0,1.0
20.0,-81.0,-11.0,28.0,0.0,-7.0,1608.0,27.0,35.0,3.0,0.0,0.0,4.0,0.0,0.0,700945.0,21001.0,697933.0,1.0,1.0
20.0,-81.0,-11.0,28.0,0.0,1.0,-1.0,-1.0,52.0,3.0,2.0,9.0,2.0,2.0,2.0,668187.0,21001.0,683513.0,1.0,1.0
20.0,-91.0,-11.0,18.0,0.0,-9.0,771.0,-10.0,85.0,4.0,0.0,1.0,0.0,0.0,0.0,647852.0,21001.0,673503.0,1.0,1.0
20.0,-91.0,-11.0,18.0,0.0,0.0,-1.0,-1.0,137.0,5.0,0.0,0.0,0.0,0.0,0.0,641887.0,21001.0,673555.0,1.0,1.0
20.0,-91.0,-11.0,18.0,0.0,0.0,954.0,-1.0,40.0,1.0,0.0,2.0,2.0,0.0,0.0,673031.0,21001.0,647452.0,1.0,1.0
20.0,-91.0,-11.0,18.0,0.0,0.0,-1.0,-1.0,130.0,7.0,0.0,0.0,0.0,0.0,0.0,635876.0,21001.0,657578.0,0.0,1.0
20.0,-91.0,-11.0,18.0,0.0,0.0,1.0,-1.0,145.0,8.0,1.0,1.0,3.0,1.0,1.0,615056.0,22846.0,611550.0,0.0,1.0
20.0,-91.0,-11.0,18.0,0.0,-1.0,-1.0,-38.0,76.0,5.0,0.0,0.0,1.0,0.0,0.0,651401.0,22846.0,726454.0,1.0,1.0
20.0,-91.0,-11.0,18.0,0.0,0.0,-1.0,8.0,116.0,6.0,0.0,0.0,0.0,0.0,0.0,648757.0,22846.0,717988.0,1.0,1.0
20.0,-91.0,-11.0,18.0,0.0,0.0,-1.0,-29.0,155.0,6.0,0.0,2.0,1.0,0.0,0.0,677874.0,22846.0,747542.0,1.0,1.0
20.0,-91.0,-11.0,18.0,0.0,0.0,-1.0,-1.0,211.0,6.0,0.0,1.0,0.0,0.0,0.0,676266.0,22846.0,744327.0,1.0,1.0
20.0,-83.0,-11.0,27.0,0.0,0.0,-1.0,-24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377238.0,18214.0,317422.0,1.0,1.0
20.0,-83.0,-11.0,27.0,0.0,0.0,-1.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,377337.0,18214.0,317232.0,1.0,1.0
20.0,-83.0,-11.0,27.0,0.0,0.0,25.0,-47.0,1151.0,14.0,0.0,0.0,0.0,0.0,0.0,322361.0,18214.0,270212.0,1.0,0.0
20.0,-83.0,-11.0,27.0,0.0,0.0,31.0,-29.0,96.0,1.0,0.0,0.0,0.0,0.0,0.0,241751.0,18214.0,210213.0,1.0,0.0
20.0,-83.0,-11.0,27.0,0.0,0.0,-1.0,27.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,207793.0,18214.0,182352.0,1.0,0.0
20.0,-83.0,-11.0,27.0,0.0,0.0,-1.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,196463.0,18214.0,171194.0,1.0,0.0
20.0,-83.0,-11.0,27.0,0.0,0.0,-1.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230725.0,18214.0,196583.0,1.0,0.0
20.0,-83.0,-11.0,27.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230725.0,18214.0,196583.0,1.0,0.0
20.0,-83.0,-11.0,27.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230725.0,18214.0,196583.0,1.0,0.0
20.0,-83.0,-11.0,27.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230725.0,18214.0,196583.0,1.0,0.0
20.0,-83.0,-11.0,27.0,0.0,-1.0,-1.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276409.0,18214.0,223107.0,1.0,0.0
20.0,-83.0,-11.0,27.0,0.0,0.0,-1.0,-14.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,298553.0,18214.0,237349.0,1.0,0.0
20.0,-83.0,-11.0,27.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295623.0,18214.0,236013.0,1.0,0.0
13.0,-85.0,-5.0,20.0,1.0,0.0,-1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,280983.0,18214.0,230193.0,1.0,0.0
13.0,-85.0,-5.0,20.0,0.0,-10.0,84.0,-1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,280983.0,18214.0,230193.0,1.0,0.0
13.0,-85.0,-5.0,20.0,1.0,0.0,16.0,1.0,24.0,9.0,1.0,9.0,16.0,1.0,1.0,247803.0,18214.0,235478.0,1.0,0.0
13.0,-85.0,-5.0,20.0,0.0,-18.0,-1.0,19.0,21.0,6.0,4.0,8.0,13.0,3.0,3.0,292862.0,18214.0,274432.0,1.0,0.0
13.0,-85.0,-5.0,20.0,0.0,-5.0,12010.0,-2.0,6.0,6.0,6.0,11.0,17.0,4.0,5.0,296885.0,33166.0,268887.0,1.0,0.0
13.0,-85.0,-5.0,20.0,0.0,5.0,12008.0,-50.0,2.0,21.0,4.0,8.0,20.0,7.0,4.0,349548.0,18214.0,370379.0,1.0,0.0
13.0,-85.0,-5.0,20.0,0.0,-13.0,1417.0,-1.0,11.0,12.0,0.0,4.0,14.0,0.0,0.0,395023.0,18214.0,401529.0,1.0,0.0
13.0,-85.0,-5.0,20.0,1.0,-5.0,6453.0,-23.0,4.0,9.0,1.0,3.0,12.0,1.0,1.0,287250.0,33166.0,283256.0,1.0,0.0
13.0,-85.0,-5.0,20.0,0.0,-3.0,740.0,-43.0,38.0,4.0,0.0,5.0,8.0,0.0,0.0,303057.0,18214.0,458640.0,1.0,0.0
13.0,-85.0,-5.0,20.0,1.0,0.0,52.0,-21.0,135.0,7.0,0.0,4.0,0.0,0.0,0.0,282963.0,18214.0,415804.0,1.0,0.0
13.0,-85.0,-5.0,20.0,0.0,0.0,-1.0,-1.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,282863.0,18214.0,415712.0,1.0,0.0
13.0,-93.0,-10.0,25.0,1.0,0.0,-1.0,-2.0,196.0,2.0,0.0,0.0,0.0,0.0,0.0,292610.0,18214.0,418362.0,1.0,0.0
20.0,-82.0,-11.0,19.0,1.0,0.0,31.0,-15.0,368.0,7.0,0.0,0.0,0.0,0.0,0.0,213107.0,18214.0,310206.0,1.0,0.0
20.0,-82.0,-11.0,19.0,0.0,0.0,-1.0,-1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,210278.0,18214.0,303853.0,1.0,0.0
20.0,-82.0,-11.0,19.0,0.0,0.0,-1.0,-42.0,103.0,6.0,0.0,0.0,0.0,0.0,0.0,194395.0,14601.0,261405.0,1.0,0.0
20.0,-82.0,-11.0,19.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192917.0,14601.0,257769.0,1.0,0.0
20.0,-82.0,-11.0,19.0,0.0,0.0,-1.0,-1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,190190.0,14601.0,231687.0,1.0,0.0
20.0,-82.0,-11.0,19.0,0.0,0.0,-1.0,-3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,192874.0,14601.0,235136.0,1.0,0.0
20.0,-86.0,-11.0,21.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389946.0,54148.0,564540.0,1.0,1.0
20.0,-86.0,-11.0,21.0,0.0,0.0,-1.0,-1.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,389694.0,54148.0,563671.0,1.0,1.0
20.0,-86.0,-11.0,21.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389694.0,54148.0,563671.0,1.0,1.0
20.0,-86.0,-11.0,21.0,0.0,0.0,-1.0,-1.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,397827.0,54148.0,567509.0,1.0,1.0
20.0,-86.0,-11.0,21.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397827.0,54148.0,567509.0,1.0,1.0
20.0,-86.0,-11.0,21.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397827.0,54148.0,567509.0,1.0,1.0
20.0,-86.0,-11.0,21.0,0.0,0.0,-1.0,-11.0,53.0,1.0,0.0,0.0,1.0,0.0,0.0,406562.0,54148.0,579326.0,1.0,1.0
20.0,-86.0,-11.0,21.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405781.0,54148.0,578528.0,1.0,1.0
20.0,-86.0,-11.0,21.0,0.0,0.0,-1.0,-12.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,433866.0,54148.0,615456.0,1.0,1.0
20.0,-86.0,-11.0,21.0,0.0,0.0,-1.0,23.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,173082.0,37157.0,256534.0,1.0,1.0
20.0,-86.0,-11.0,21.0,0.0,0.0,-1.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179597.0,37157.0,265080.0,1.0,1.0
20.0,-86.0,-11.0,21.0,0.0,0.0,-1.0,-9.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,186914.0,37157.0,274548.0,1.0,1.0
20.0,-86.0,-11.0,21.0,0.0,0.0,-1.0,-1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,186914.0,37157.0,274548.0,1.0,1.0
13.0,-84.0,-4.0,28.0,1.0,0.0,-1.0,-9.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,179856.0,37157.0,265233.0,1.0,1.0
13.0,-84.0,-4.0,28.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,180456.0,37157.0,265610.0,1.0,1.0
13.0,-84.0,-4.0,28.0,0.0,2.0,-1.0,-1.0,1.0,3.0,1.0,8.0,5.0,1.0,1.0,200223.0,37157.0,262886.0,1.0,1.0
13.0,-84.0,-4.0,28.0,0.0,0.0,-1.0,-20.0,37.0,2.0,0.0,5.0,0.0,0.0,0.0,198116.0,37157.0,283372.0,1.0,1.0
13.0,-84.0,-4.0,28.0,0.0,0.0,-1.0,-1.0,139.0,6.0,0.0,8.0,0.0,0.0,0.0,197495.0,37157.0,266342.0,1.0,1.0
13.0,-84.0,-4.0,28.0,0.0,0.0,-1.0,-4.0,96.0,4.0,0.0,1.0,1.0,0.0,0.0,194377.0,37157.0,262265.0,1.0,1.0
13.0,-91.0,-5.0,29.0,0.0,0.0,-1.0,-1.0,91.0,4.0,0.0,2.0,0.0,0.0,0.0,194377.0,37157.0,262265.0,1.0,1.0
13.0,-91.0,-5.0,29.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,196444.0,37157.0,263447.0,1.0,1.0
13.0,-91.0,-5.0,29.0,0.0,14.0,-1.0,-3.0,66.0,2.0,1.0,3.0,3.0,1.0,2.0,206280.0,37157.0,277618.0,1.0,1.0
13.0,-91.0,-5.0,29.0,1.0,2.0,-1.0,-44.0,1.0,2.0,1.0,5.0,4.0,4.0,1.0,255451.0,37157.0,366144.0,1.0,1.0
13.0,-105.0,-11.0,14.0,0.0,-1.0,-1.0,32.0,57.0,3.0,0.0,1.0,5.0,0.0,0.0,301638.0,37157.0,333229.0,1.0,1.0
13.0,-105.0,-11.0,14.0,0.0,0.0,-1.0,-54.0,27.0,2.0,0.0,6.0,1.0,0.0,0.0,360344.0,37157.0,441631.0,1.0,1.0
13.0,-105.0,-11.0,14.0,0.0,0.0,-1.0,-12.0,231.0,7.0,0.0,1.0,0.0,0.0,0.0,327253.0,37157.0,429233.0,1.0,1.0
13.0,-98.0,-6.0,24.0,0.0,0.0,-1.0,-26.0,453.0,14.0,0.0,0.0,0.0,0.0,0.0,301434.0,37157.0,376162.0,1.0,1.0
13.0,-98.0,-6.0,24.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301434.0,37157.0,376162.0,1.0,1.0
20.0,-79.0,-11.0,23.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301434.0,37157.0,376162.0,1.0,1.0
20.0,-79.0,-11.0,23.0,0.0,0.0,-1.0,23.0,55.0,3.0,0.0,0.0,0.0,0.0,0.0,283488.0,37157.0,352385.0,1.0,1.0
20.0,-79.0,-11.0,23.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283495.0,37157.0,351830.0,1.0,1.0
20.0,-80.0,-11.0,21.0,0.0,0.0,-1.0,-1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,49157.0,15732.0,69472.0,1.0,0.0
20.0,-80.0,-11.0,21.0,0.0,0.0,1.0,-1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,48736.0,15732.0,69109.0,1.0,0.0
20.0,-80.0,-11.0,21.0,0.0,0.0,28.0,-3.0,459.0,13.0,0.0,0.0,0.0,0.0,0.0,45448.0,15732.0,65229.0,1.0,0.0
20.0,-80.0,-11.0,21.0,0.0,0.0,-1.0,0.0,165.0,4.0,0.0,0.0,0.0,0.0,0.0,48481.0,15732.0,67720.0,1.0,0.0
20.0,-80.0,-11.0,21.0,0.0,0.0,0.0,0.0,99.0,15.0,0.0,0.0,0.0,0.0,0.0,48788.0,15732.0,67389.0,1.0,1.0
20.0,-80.0,-11.0,21.0,0.0,0.0,39.0,2.0,231.0,3.0,0.0,0.0,0.0,0.0,0.0,45846.0,15732.0,65104.0,1.0,1.0
20.0,-80.0,-11.0,21.0,0.0,0.0,-1.0,-1.0,186.0,4.0,0.0,0.0,2.0,0.0,0.0,42810.0,15732.0,63011.0,1.0,1.0
20.0,-80.0,-11.0,21.0,0.0,0.0,-1.0,0.0,1025.0,31.0,0.0,0.0,0.0,0.0,0.0,41444.0,15732.0,62229.0,1.0,0.0
20.0,-80.0,-11.0,21.0,0.0,0.0,-1.0,-1.0,270.0,9.0,0.0,0.0,0.0,0.0,0.0,39945.0,15732.0,61055.0,1.0,0.0
20.0,-80.0,-11.0,21.0,0.0,0.0,24.0,0.0,153.0,17.0,0.0,0.0,0.0,0.0,0.0,39212.0,15416.0,60386.0,1.0,0.0
20.0,-80.0,-11.0,21.0,0.0,0.0,0.0,-1.0,83.0,4.0,0.0,0.0,0.0,0.0,0.0,37312.0,15416.0,59069.0,1.0,0.0
20.0,-80.0,-11.0,21.0,1.0,0.0,-1.0,0.0,19.0,3.0,0.0,5.0,0.0,0.0,0.0,37453.0,15416.0,58813.0,1.0,0.0
13.0,-88.0,-11.0,20.0,0.0,0.0,-1.0,-2.0,7.0,12.0,0.0,2.0,0.0,0.0,0.0,46336.0,15416.0,66911.0,1.0,0.0
13.0,-88.0,-11.0,20.0,0.0,8.0,-1.0,-1.0,42.0,3.0,3.0,11.0,4.0,7.0,3.0,46365.0,15416.0,66993.0,1.0,0.0
13.0,-88.0,-11.0,20.0,0.0,-1.0,-1.0,0.0,11.0,7.0,4.0,7.0,15.0,14.0,4.0,46718.0,15416.0,66856.0,1.0,0.0
13.0,-88.0,-11.0,20.0,0.0,-1.0,4075.0,-9.0,206.0,12.0,0.0,1.0,0.0,0.0,0.0,108835.0,15416.0,105036.0,1.0,0.0
13.0,-88.0,-11.0,20.0,0.0,0.0,-1.0,-1.0,204.0,4.0,0.0,3.0,3.0,0.0,0.0,108346.0,15416.0,105313.0,1.0,0.0
13.0,-91.0,-11.0,21.0,0.0,0.0,-1.0,-2.0,76.0,5.0,0.0,2.0,0.0,0.0,0.0,105980.0,15416.0,102350.0,1.0,0.0
13.0,-91.0,-11.0,21.0,0.0,0.0,-1.0,5.0,337.0,2.0,0.0,0.0,0.0,0.0,0.0,83730.0,15416.0,92021.0,0.0,1.0
13.0,-91.0,-11.0,21.0,1.0,0.0,-1.0,1.0,328.0,28.0,0.0,4.0,0.0,0.0,0.0,76749.0,15416.0,90625.0,1.0,0.0
13.0,-91.0,-11.0,21.0,0.0,0.0,-1.0,-1.0,83.0,10.0,0.0,4.0,2.0,0.0,0.0,82442.0,15416.0,97241.0,1.0,1.0
13.0,-81.0,-11.0,20.0,0.0,0.0,29.0,7.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,109941.0,15416.0,111741.0,1.0,1.0
13.0,-81.0,-11.0,20.0,0.0,0.0,-1.0,-1.0,116.0,6.0,0.0,1.0,12.0,0.0,0.0,109941.0,15416.0,111741.0,1.0,1.0
13.0,-81.0,-11.0,20.0,0.0,0.0,846.0,-11.0,588.0,14.0,1.0,7.0,1.0,1.0,1.0,125116.0,15416.0,122981.0,1.0,1.0
13.0,-91.0,-11.0,20.0,0.0,0.0,65.0,-1.0,1180.0,24.0,0.0,0.0,1.0,0.0,0.0,109694.0,15416.0,110066.0,1.0,1.0
13.0,-91.0,-11.0,20.0,0.0,0.0,45.0,0.0,481.0,7.0,0.0,0.0,1.0,0.0,0.0,108330.0,15416.0,110051.0,1.0,1.0
13.0,-91.0,-11.0,20.0,0.0,0.0,387.0,-7.0,6.0,3.0,0.0,0.0,5.0,0.0,0.0,99441.0,15416.0,102816.0,0.0,1.0
